func,grid,k,slicing_feat_idx,slicing_feat_name,interval_idx,lo_norm,hi_norm,lo_raw,hi_raw,attr_0,attr_1
conditional,10,2,0,Conditional (x0),8,0.74,0.82,0.5993,0.7991,0.11702,4.17525
conditional,10,2,0,Conditional (x0),9,0.82,0.9,0.7991,0.9988,0.29789,4.3722
conditional,10,2,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.1048,3.23689
conditional,10,2,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.13084,3.67236
conditional,10,2,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.0184,3.39585
conditional,10,2,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.31164,3.96955
conditional,10,2,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.02109,3.58541
conditional,10,2,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.33873,4.02327
conditional,10,2,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.47831,4.02668
conditional,10,2,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.709,4.6172
conditional,10,2,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.07265,3.69336
conditional,10,2,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.08801,4.28967
conditional,10,3,0,Conditional (x0),0,0.1,0.18,-0.9989,-0.7991,8.14743,4.12656
conditional,10,3,0,Conditional (x0),1,0.18,0.26,-0.7991,-0.5993,7.91633,4.0566
conditional,10,3,0,Conditional (x0),2,0.26,0.34,-0.5993,-0.3996,8.77157,4.26889
conditional,10,3,0,Conditional (x0),3,0.34,0.42,-0.3996,-0.1998,8.75676,4.42961
conditional,10,3,0,Conditional (x0),4,0.42,0.5,-0.1998,-0.0,8.81341,4.62907
conditional,10,3,0,Conditional (x0),5,0.5,0.58,-0.0,0.1998,0.92532,4.35486
conditional,10,3,0,Conditional (x0),6,0.58,0.66,0.1998,0.3995,0.24627,4.25552
conditional,10,3,0,Conditional (x0),7,0.66,0.74,0.3995,0.5993,0.32013,4.55279
conditional,10,3,0,Conditional (x0),8,0.74,0.82,0.5993,0.7991,0.36265,4.1743
conditional,10,3,0,Conditional (x0),9,0.82,0.9,0.7991,0.9988,0.71651,4.36444
conditional,10,3,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.10156,3.59998
conditional,10,3,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.13195,3.43745
conditional,10,3,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.01626,3.51239
conditional,10,3,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.31336,3.93515
conditional,10,3,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.02153,3.52334
conditional,10,3,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.33984,4.05458
conditional,10,3,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.47911,4.04025
conditional,10,3,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.70983,4.63847
conditional,10,3,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.07194,3.67504
conditional,10,3,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.09808,3.96981
conditional,10,4,0,Conditional (x0),0,0.1,0.18,-0.9989,-0.7991,8.44559,4.11591
conditional,10,4,0,Conditional (x0),1,0.18,0.26,-0.7991,-0.5993,8.13187,4.05664
conditional,10,4,0,Conditional (x0),2,0.26,0.34,-0.5993,-0.3996,8.32479,4.28282
conditional,10,4,0,Conditional (x0),3,0.34,0.42,-0.3996,-0.1998,9.33473,4.41697
conditional,10,4,0,Conditional (x0),4,0.42,0.5,-0.1998,-0.0,8.01375,4.643
conditional,10,4,0,Conditional (x0),5,0.5,0.58,-0.0,0.1998,1.45238,4.3638
conditional,10,4,0,Conditional (x0),6,0.58,0.66,0.1998,0.3995,0.57131,4.25416
conditional,10,4,0,Conditional (x0),7,0.66,0.74,0.3995,0.5993,0.34798,4.54706
conditional,10,4,0,Conditional (x0),8,0.74,0.82,0.5993,0.7991,0.11692,4.17363
conditional,10,4,0,Conditional (x0),9,0.82,0.9,0.7991,0.9988,0.13469,4.37368
conditional,10,4,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.09814,4.06361
conditional,10,4,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.13182,3.45246
conditional,10,4,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.01631,3.52223
conditional,10,4,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.31267,3.88605
conditional,10,4,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.02012,3.60677
conditional,10,4,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.33849,4.0218
conditional,10,4,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.47883,4.04877
conditional,10,4,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.70875,4.57224
conditional,10,4,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.07216,3.6846
conditional,10,4,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.09859,3.9556
conditional,10,5,0,Conditional (x0),0,0.1,0.18,-0.9989,-0.7991,8.18778,4.12479
conditional,10,5,0,Conditional (x0),1,0.18,0.26,-0.7991,-0.5993,7.90348,4.05661
conditional,10,5,0,Conditional (x0),2,0.26,0.34,-0.5993,-0.3996,8.81849,4.26741
conditional,10,5,0,Conditional (x0),3,0.34,0.42,-0.3996,-0.1998,8.76341,4.42845
conditional,10,5,0,Conditional (x0),4,0.42,0.5,-0.1998,-0.0,8.71471,4.63082
conditional,10,5,0,Conditional (x0),5,0.5,0.58,-0.0,0.1998,0.99724,4.35605
conditional,10,5,0,Conditional (x0),6,0.58,0.66,0.1998,0.3995,0.25349,4.2556
conditional,10,5,0,Conditional (x0),7,0.66,0.74,0.3995,0.5993,0.29499,4.55256
conditional,10,5,0,Conditional (x0),8,0.74,0.82,0.5993,0.7991,0.30951,4.17457
conditional,10,5,0,Conditional (x0),9,0.82,0.9,0.7991,0.9988,0.51869,4.36715
conditional,10,5,1,Linear (x1),0,0.1,0.18,-0.999,-0.7992,4.10225,3.52758
conditional,10,5,1,Linear (x1),1,0.18,0.26,-0.7992,-0.5995,4.1315,3.52788
conditional,10,5,1,Linear (x1),2,0.26,0.34,-0.5995,-0.3998,4.0174,3.45194
conditional,10,5,1,Linear (x1),3,0.34,0.42,-0.3998,-0.2001,4.31301,3.93306
conditional,10,5,1,Linear (x1),4,0.42,0.5,-0.2001,-0.0004,4.02045,3.57511
conditional,10,5,1,Linear (x1),5,0.5,0.58,-0.0004,0.1993,4.33971,3.96514
conditional,10,5,1,Linear (x1),6,0.58,0.66,0.1993,0.3991,4.48127,4.15691
conditional,10,5,1,Linear (x1),7,0.66,0.74,0.3991,0.5988,4.70798,4.50274
conditional,10,5,1,Linear (x1),8,0.74,0.82,0.5988,0.7985,4.07171,3.74121
conditional,10,5,1,Linear (x1),9,0.82,0.9,0.7985,0.9982,4.09797,3.96366
conditional,15,2,0,Conditional (x0),0,0.1,0.1533,-0.9989,-0.8657,9.28826,4.53383
conditional,15,2,0,Conditional (x0),1,0.1533,0.2067,-0.8657,-0.7325,7.88482,3.89464
conditional,15,2,0,Conditional (x0),2,0.2067,0.26,-0.7325,-0.5993,8.42673,4.23958
conditional,15,2,0,Conditional (x0),3,0.26,0.3133,-0.5993,-0.4661,8.60796,4.25894
conditional,15,2,0,Conditional (x0),4,0.3133,0.3667,-0.4661,-0.333,9.13988,4.54406
conditional,15,2,0,Conditional (x0),5,0.3667,0.42,-0.333,-0.1998,8.82871,4.43396
conditional,15,2,0,Conditional (x0),6,0.42,0.4733,-0.1998,-0.0666,9.37535,4.61358
conditional,15,2,0,Conditional (x0),7,0.4733,0.5267,-0.0666,0.0666,5.53457,4.66555
conditional,15,2,0,Conditional (x0),8,0.5267,0.58,0.0666,0.1998,0.69835,4.23081
conditional,15,2,0,Conditional (x0),9,0.58,0.6333,0.1998,0.3329,0.37491,4.30088
conditional,15,2,0,Conditional (x0),10,0.6333,0.6867,0.3329,0.4661,0.16355,4.57954
conditional,15,2,0,Conditional (x0),11,0.6867,0.74,0.4661,0.5993,0.08402,4.41345
conditional,15,2,0,Conditional (x0),12,0.74,0.7933,0.5993,0.7325,0.04641,4.12338
conditional,15,2,0,Conditional (x0),13,0.7933,0.8467,0.7325,0.8657,0.05978,4.3774
conditional,15,2,0,Conditional (x0),14,0.8467,0.9,0.8657,0.9988,0.18115,4.35167
conditional,15,2,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.15077,3.70647
conditional,15,2,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.15068,3.68992
conditional,15,2,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.08801,3.59377
conditional,15,2,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.95681,3.40832
conditional,15,2,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.37368,4.16596
conditional,15,2,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.14478,3.56685
conditional,15,2,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06067,3.43316
conditional,15,2,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.31187,4.27252
conditional,15,2,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.31837,3.87317
conditional,15,2,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.53339,4.59322
conditional,15,2,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21337,3.71553
conditional,15,2,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.69974,4.39709
conditional,15,2,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.10709,3.59497
conditional,15,2,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.05248,3.75678
conditional,15,2,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.1824,4.37302
conditional,15,3,0,Conditional (x0),0,0.1,0.1533,-0.9989,-0.8657,8.76905,4.54575
conditional,15,3,0,Conditional (x0),1,0.1533,0.2067,-0.8657,-0.7325,7.48701,3.89475
conditional,15,3,0,Conditional (x0),2,0.2067,0.26,-0.7325,-0.5993,8.64983,4.2419
conditional,15,3,0,Conditional (x0),3,0.26,0.3133,-0.5993,-0.4661,8.45168,4.2601
conditional,15,3,0,Conditional (x0),4,0.3133,0.3667,-0.4661,-0.333,9.28549,4.54169
conditional,15,3,0,Conditional (x0),5,0.3667,0.42,-0.333,-0.1998,8.52859,4.43832
conditional,15,3,0,Conditional (x0),6,0.42,0.4733,-0.1998,-0.0666,10.04311,4.61723
conditional,15,3,0,Conditional (x0),7,0.4733,0.5267,-0.0666,0.0666,4.73109,4.67608
conditional,15,3,0,Conditional (x0),8,0.5267,0.58,0.0666,0.1998,0.37155,4.24
conditional,15,3,0,Conditional (x0),9,0.58,0.6333,0.1998,0.3329,0.23322,4.29936
conditional,15,3,0,Conditional (x0),10,0.6333,0.6867,0.3329,0.4661,0.14889,4.57919
conditional,15,3,0,Conditional (x0),11,0.6867,0.74,0.4661,0.5993,0.21846,4.41296
conditional,15,3,0,Conditional (x0),12,0.74,0.7933,0.5993,0.7325,0.24458,4.12211
conditional,15,3,0,Conditional (x0),13,0.7933,0.8467,0.7325,0.8657,0.31222,4.37696
conditional,15,3,0,Conditional (x0),14,0.8467,0.9,0.8657,0.9988,1.34691,4.34847
conditional,15,3,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.1506,3.29927
conditional,15,3,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.15144,3.7387
conditional,15,3,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.08837,3.60685
conditional,15,3,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.95869,3.29734
conditional,15,3,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.37499,4.12803
conditional,15,3,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.14427,3.57122
conditional,15,3,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06023,3.50974
conditional,15,3,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.3117,4.12639
conditional,15,3,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.3191,3.92676
conditional,15,3,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.53352,4.54945
conditional,15,3,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21234,3.76461
conditional,15,3,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.7002,4.47252
conditional,15,3,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.10817,3.61963
conditional,15,3,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.05221,3.82456
conditional,15,3,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.19157,4.02671
conditional,15,4,0,Conditional (x0),0,0.1,0.1533,-0.9989,-0.8657,9.17601,4.53553
conditional,15,4,0,Conditional (x0),1,0.1533,0.2067,-0.8657,-0.7325,7.89806,3.89455
conditional,15,4,0,Conditional (x0),2,0.2067,0.26,-0.7325,-0.5993,8.49121,4.24093
conditional,15,4,0,Conditional (x0),3,0.26,0.3133,-0.5993,-0.4661,8.51574,4.25981
conditional,15,4,0,Conditional (x0),4,0.3133,0.3667,-0.4661,-0.333,9.24891,4.54142
conditional,15,4,0,Conditional (x0),5,0.3667,0.42,-0.333,-0.1998,8.65271,4.43755
conditional,15,4,0,Conditional (x0),6,0.42,0.4733,-0.1998,-0.0666,9.70884,4.61256
conditional,15,4,0,Conditional (x0),7,0.4733,0.5267,-0.0666,0.0666,5.48965,4.66735
conditional,15,4,0,Conditional (x0),8,0.5267,0.58,0.0666,0.1998,0.85443,4.23191
conditional,15,4,0,Conditional (x0),9,0.58,0.6333,0.1998,0.3329,0.57474,4.29929
conditional,15,4,0,Conditional (x0),10,0.6333,0.6867,0.3329,0.4661,0.29377,4.58109
conditional,15,4,0,Conditional (x0),11,0.6867,0.74,0.4661,0.5993,0.19258,4.41284
conditional,15,4,0,Conditional (x0),12,0.74,0.7933,0.5993,0.7325,0.25496,4.12197
conditional,15,4,0,Conditional (x0),13,0.7933,0.8467,0.7325,0.8657,0.37915,4.38067
conditional,15,4,0,Conditional (x0),14,0.8467,0.9,0.8657,0.9988,0.94325,4.35672
conditional,15,4,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.1502,3.20286
conditional,15,4,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.15121,3.92637
conditional,15,4,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.09021,3.37745
conditional,15,4,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.95546,3.56411
conditional,15,4,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.3768,3.87976
conditional,15,4,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.14137,3.87144
conditional,15,4,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06179,3.1793
conditional,15,4,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.3114,4.30814
conditional,15,4,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.31903,3.93025
conditional,15,4,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.53336,4.68353
conditional,15,4,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21543,3.60092
conditional,15,4,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.70017,4.41629
conditional,15,4,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.10842,3.56964
conditional,15,4,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.05183,3.9569
conditional,15,4,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.20932,3.37956
conditional,15,5,0,Conditional (x0),0,0.1,0.1533,-0.9989,-0.8657,8.69379,4.54585
conditional,15,5,0,Conditional (x0),1,0.1533,0.2067,-0.8657,-0.7325,7.77512,3.89385
conditional,15,5,0,Conditional (x0),2,0.2067,0.26,-0.7325,-0.5993,8.53781,4.24177
conditional,15,5,0,Conditional (x0),3,0.26,0.3133,-0.5993,-0.4661,8.46171,4.26081
conditional,15,5,0,Conditional (x0),4,0.3133,0.3667,-0.4661,-0.333,9.21253,4.54221
conditional,15,5,0,Conditional (x0),5,0.3667,0.42,-0.333,-0.1998,8.60911,4.43613
conditional,15,5,0,Conditional (x0),6,0.42,0.4733,-0.1998,-0.0666,9.83677,4.6163
conditional,15,5,0,Conditional (x0),7,0.4733,0.5267,-0.0666,0.0666,4.88726,4.67408
conditional,15,5,0,Conditional (x0),8,0.5267,0.58,0.0666,0.1998,0.32638,4.23935
conditional,15,5,0,Conditional (x0),9,0.58,0.6333,0.1998,0.3329,0.13008,4.30037
conditional,15,5,0,Conditional (x0),10,0.6333,0.6867,0.3329,0.4661,0.1023,4.57739
conditional,15,5,0,Conditional (x0),11,0.6867,0.74,0.4661,0.5993,0.1153,4.41537
conditional,15,5,0,Conditional (x0),12,0.74,0.7933,0.5993,0.7325,0.05073,4.12365
conditional,15,5,0,Conditional (x0),13,0.7933,0.8467,0.7325,0.8657,0.09239,4.37905
conditional,15,5,0,Conditional (x0),14,0.8467,0.9,0.8657,0.9988,0.60339,4.3546
conditional,15,5,1,Linear (x1),0,0.1,0.1533,-0.999,-0.8658,4.15116,3.87724
conditional,15,5,1,Linear (x1),1,0.1533,0.2067,-0.8658,-0.7327,4.15238,3.87413
conditional,15,5,1,Linear (x1),2,0.2067,0.26,-0.7327,-0.5995,4.0903,3.47999
conditional,15,5,1,Linear (x1),3,0.26,0.3133,-0.5995,-0.4664,3.9558,3.5329
conditional,15,5,1,Linear (x1),4,0.3133,0.3667,-0.4664,-0.3332,4.37526,3.97357
conditional,15,5,1,Linear (x1),5,0.3667,0.42,-0.3332,-0.2001,4.14372,3.65003
conditional,15,5,1,Linear (x1),6,0.42,0.4733,-0.2001,-0.0669,4.06043,3.54031
conditional,15,5,1,Linear (x1),7,0.4733,0.5267,-0.0669,0.0662,4.3124,4.12916
conditional,15,5,1,Linear (x1),8,0.5267,0.58,0.0662,0.1993,4.31871,3.89563
conditional,15,5,1,Linear (x1),9,0.58,0.6333,0.1993,0.3325,4.5332,4.54699
conditional,15,5,1,Linear (x1),10,0.6333,0.6867,0.3325,0.4656,4.21285,3.72772
conditional,15,5,1,Linear (x1),11,0.6867,0.74,0.4656,0.5988,4.70013,4.44419
conditional,15,5,1,Linear (x1),12,0.74,0.7933,0.5988,0.7319,4.10784,3.53767
conditional,15,5,1,Linear (x1),13,0.7933,0.8467,0.7319,0.8651,4.05141,3.7921
conditional,15,5,1,Linear (x1),14,0.8467,0.9,0.8651,0.9982,4.18352,4.49907
conditional,20,2,0,Conditional (x0),0,0.1,0.14,-0.9989,-0.899,9.79463,4.84211
conditional,20,2,0,Conditional (x0),1,0.14,0.18,-0.899,-0.7991,7.97094,3.93384
conditional,20,2,0,Conditional (x0),2,0.18,0.22,-0.7991,-0.6992,8.25034,4.04285
conditional,20,2,0,Conditional (x0),3,0.22,0.26,-0.6992,-0.5993,7.98743,4.07805
conditional,20,2,0,Conditional (x0),4,0.26,0.3,-0.5993,-0.4994,9.01313,4.4298
conditional,20,2,0,Conditional (x0),5,0.3,0.34,-0.4994,-0.3996,8.73774,4.35235
conditional,20,2,0,Conditional (x0),6,0.34,0.38,-0.3996,-0.2997,8.83554,4.35073
conditional,20,2,0,Conditional (x0),7,0.38,0.42,-0.2997,-0.1998,8.88054,4.54961
conditional,20,2,0,Conditional (x0),8,0.42,0.46,-0.1998,-0.0999,8.69923,4.23901
conditional,20,2,0,Conditional (x0),9,0.46,0.5,-0.0999,-0.0,8.86063,5.11817
conditional,20,2,0,Conditional (x0),10,0.5,0.54,-0.0,0.0999,1.94386,4.5933
conditional,20,2,0,Conditional (x0),11,0.54,0.58,0.0999,0.1998,0.71431,4.26576
conditional,20,2,0,Conditional (x0),12,0.58,0.62,0.1998,0.2996,0.43877,4.33842
conditional,20,2,0,Conditional (x0),13,0.62,0.66,0.2996,0.3995,0.17002,4.1196
conditional,20,2,0,Conditional (x0),14,0.66,0.7,0.3995,0.4994,0.13877,4.63579
conditional,20,2,0,Conditional (x0),15,0.7,0.74,0.4994,0.5993,0.06836,4.48301
conditional,20,2,0,Conditional (x0),16,0.74,0.78,0.5993,0.6992,0.03306,3.92134
conditional,20,2,0,Conditional (x0),17,0.78,0.82,0.6992,0.7991,0.06078,4.38102
conditional,20,2,0,Conditional (x0),18,0.82,0.86,0.7991,0.899,0.13456,4.35887
conditional,20,2,0,Conditional (x0),19,0.86,0.9,0.899,0.9988,0.45178,4.3477
conditional,20,2,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.08648,2.87784
conditional,20,2,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.12774,4.17116
conditional,20,2,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.29176,3.33214
conditional,20,2,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.02495,3.58321
conditional,20,2,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.96715,3.28383
conditional,20,2,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.19298,4.08118
conditional,20,2,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.3855,3.98427
conditional,20,2,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.24277,3.78389
conditional,20,2,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.2103,3.45111
conditional,20,2,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.95747,3.77741
conditional,20,2,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.36435,4.34014
conditional,20,2,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.28619,3.74045
conditional,20,2,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.49742,4.73022
conditional,20,2,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.53356,3.64056
conditional,20,2,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.80332,5.33821
conditional,20,2,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.62768,3.98372
conditional,20,2,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.11084,3.7351
conditional,20,2,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.00386,3.67906
conditional,20,2,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.23259,3.69939
conditional,20,2,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.15559,4.52124
conditional,20,3,0,Conditional (x0),0,0.1,0.14,-0.9989,-0.899,9.40707,4.85576
conditional,20,3,0,Conditional (x0),1,0.14,0.18,-0.899,-0.7991,7.53408,3.93828
conditional,20,3,0,Conditional (x0),2,0.18,0.22,-0.7991,-0.6992,8.42419,4.04247
conditional,20,3,0,Conditional (x0),3,0.22,0.26,-0.6992,-0.5993,7.9113,4.0778
conditional,20,3,0,Conditional (x0),4,0.26,0.3,-0.5993,-0.4994,9.08137,4.43006
conditional,20,3,0,Conditional (x0),5,0.3,0.34,-0.4994,-0.3996,8.77337,4.35224
conditional,20,3,0,Conditional (x0),6,0.34,0.38,-0.3996,-0.2997,8.67934,4.35074
conditional,20,3,0,Conditional (x0),7,0.38,0.42,-0.2997,-0.1998,9.19213,4.54385
conditional,20,3,0,Conditional (x0),8,0.42,0.46,-0.1998,-0.0999,8.38788,4.23663
conditional,20,3,0,Conditional (x0),9,0.46,0.5,-0.0999,-0.0,9.85751,5.11858
conditional,20,3,0,Conditional (x0),10,0.5,0.54,-0.0,0.0999,1.19955,4.59447
conditional,20,3,0,Conditional (x0),11,0.54,0.58,0.0999,0.1998,0.29104,4.26247
conditional,20,3,0,Conditional (x0),12,0.58,0.62,0.1998,0.2996,0.19426,4.33977
conditional,20,3,0,Conditional (x0),13,0.62,0.66,0.2996,0.3995,0.15362,4.11892
conditional,20,3,0,Conditional (x0),14,0.66,0.7,0.3995,0.4994,0.1489,4.63557
conditional,20,3,0,Conditional (x0),15,0.7,0.74,0.4994,0.5993,0.06898,4.48282
conditional,20,3,0,Conditional (x0),16,0.74,0.78,0.5993,0.6992,0.07502,3.92127
conditional,20,3,0,Conditional (x0),17,0.78,0.82,0.6992,0.7991,0.25825,4.38538
conditional,20,3,0,Conditional (x0),18,0.82,0.86,0.7991,0.899,0.58055,4.3661
conditional,20,3,0,Conditional (x0),19,0.86,0.9,0.899,0.9988,3.24984,4.34673
conditional,20,3,1,Linear (x1),0,0.1,0.14,-0.999,-0.8991,4.08745,2.90954
conditional,20,3,1,Linear (x1),1,0.14,0.18,-0.8991,-0.7992,4.12867,3.94865
conditional,20,3,1,Linear (x1),2,0.18,0.22,-0.7992,-0.6994,4.29306,3.50844
conditional,20,3,1,Linear (x1),3,0.22,0.26,-0.6994,-0.5995,4.02404,3.31661
conditional,20,3,1,Linear (x1),4,0.26,0.3,-0.5995,-0.4997,3.96704,3.24856
conditional,20,3,1,Linear (x1),5,0.3,0.34,-0.4997,-0.3998,4.19316,4.08726
conditional,20,3,1,Linear (x1),6,0.34,0.38,-0.3998,-0.3,4.38549,3.99471
conditional,20,3,1,Linear (x1),7,0.38,0.42,-0.3,-0.2001,4.24271,3.82795
conditional,20,3,1,Linear (x1),8,0.42,0.46,-0.2001,-0.1002,4.20993,3.48235
conditional,20,3,1,Linear (x1),9,0.46,0.5,-0.1002,-0.0004,3.95939,3.62938
conditional,20,3,1,Linear (x1),10,0.5,0.54,-0.0004,0.0995,4.36166,4.49804
conditional,20,3,1,Linear (x1),11,0.54,0.58,0.0995,0.1993,4.28581,3.64655
conditional,20,3,1,Linear (x1),12,0.58,0.62,0.1993,0.2992,4.49628,4.8576
conditional,20,3,1,Linear (x1),13,0.62,0.66,0.2992,0.3991,4.53273,3.57737
conditional,20,3,1,Linear (x1),14,0.66,0.7,0.3991,0.4989,4.80105,5.23674
conditional,20,3,1,Linear (x1),15,0.7,0.74,0.4989,0.5988,4.63232,4.41232
conditional,20,3,1,Linear (x1),16,0.74,0.78,0.5988,0.6986,4.11072,3.63731
conditional,20,3,1,Linear (x1),17,0.78,0.82,0.6986,0.7985,4.00394,3.75708
conditional,20,3,1,Linear (x1),18,0.82,0.86,0.7985,0.8984,4.23355,3.59538
conditional,20,3,1,Linear (x1),19,0.86,0.9,0.8984,0.9982,4.15447,4.60205
conditional,20,4,0,Conditional (x0),0,0.1,0.14,-0.9989,-0.899,9.88107,4.84261
conditional,20,4,0,Conditional (x0),1,0.14,0.18,-0.899,-0.7991,7.84639,3.93461
conditional,20,4,0,Conditional (x0),2,0.18,0.22,-0.7991,-0.6992,8.29639,4.04325
conditional,20,4,0,Conditional (x0),3,0.22,0.26,-0.6992,-0.5993,7.9712,4.07801
conditional,20,4,0,Conditional (x0),4,0.26,0.3,-0.5993,-0.4994,9.11287,4.42958
conditional,20,4,0,Conditional (x0),5,0.3,0.34,-0.4994,-0.3996,8.63278,4.35336
conditional,20,4,0,Conditional (x0),6,0.34,0.38,-0.3996,-0.2997,8.93727,4.35038
conditional,20,4,0,Conditional (x0),7,0.38,0.42,-0.2997,-0.1998,8.77534,4.55164
conditional,20,4,0,Conditional (x0),8,0.42,0.46,-0.1998,-0.0999,8.82115,4.23979
conditional,20,4,0,Conditional (x0),9,0.46,0.5,-0.0999,-0.0,8.93499,5.1205
conditional,20,4,0,Conditional (x0),10,0.5,0.54,-0.0,0.0999,1.6895,4.59383
conditional,20,4,0,Conditional (x0),11,0.54,0.58,0.0999,0.1998,0.50766,4.26542
