Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol]
2618.67,0.629141,5.81023,7.87369,0.833239,326.878,3500.0,-2985.5849609375
866.713,0.513977,8.00947,12.97186,1.24705,858.267,3500.0,-3206.7158203125
1221.37,0.529055,9.14634,11.05848,1.01162,537.591,3500.0,-3522.25146484375
685.612,0.329233,4.22688,5.85085,1.58423,78.8141,3500.0,-3317.146484375
2153.51,0.547664,4.16602,9.85111,0.881791,604.058,3500.0,-2801.373046875
4907.68,0.756398,7.22946,13.00515,0.44228,2502.1,3500.0,-2356.916259765625
1628.1,0.489766,4.21422,7.50267,1.08912,237.262,3500.0,-2866.35302734375
199.882,0.222685,3.77498,4.1155,2.27643,6.82499,3500.0,-4364.537109375
4311.51,0.780011,7.43038,13.1663,0.522971,2803.18,3500.0,-2534.17529296875
2390.94,0.565185,5.09845,5.54977,0.822084,161.439,3500.0,-3110.165771484375
4130.98,0.72498,7.199,8.39059,0.625527,720.95,3500.0,-2570.287353515625
1048.12,0.319421,4.01031,5.06911,1.17999,85.2125,3500.0,-3313.9599609375
650.727,0.3302,3.75928,4.61439,1.13579,30.4199,3500.0,-3615.408447265625
662.686,0.330027,4.22247,5.43302,1.21302,164.907,3500.0,-3591.98291015625
1772.95,0.577276,5.81209,7.9142,1.03556,744.581,3500.0,-3095.6015625
1853.32,0.537532,6.45823,8.39764,0.948012,1225.27,3500.0,-3097.543701171875
2085.46,0.610323,5.45896,7.75717,0.954451,1308.09,3500.0,-3071.404541015625
53.027,0.0631686,3.31258,3.6759,1.4093,0.742818,3500.0,-2820.6015625
2269.39,0.755943,7.87687,11.45716,0.917364,1771.8,3500.0,-2716.63037109375
2832.87,0.594039,4.44869,5.41103,0.974223,278.814,3500.0,-3060.824462890625
3382.72,0.747656,7.34465,11.49981,0.629183,2617.52,3500.0,-2847.212158203125
2042.81,0.606994,5.09247,5.84718,0.897809,126.852,3500.0,-3327.29150390625
3819.48,0.803576,9.44249,12.87462,0.523877,1460.63,3500.0,-2478.8759765625
5476.48,0.840812,9.88138,13.74735,0.356242,3683.93,3500.0,-2264.27587890625
2046.94,0.658919,7.78441,8.10712,0.845555,301.572,3500.0,-3333.19921875
587.526,0.283697,6.06768,7.92837,1.40745,272.126,3500.0,-3110.676025390625
1634.17,0.587913,6.4338,7.24478,1.03014,293.147,3500.0,-3575.7529296875
821.485,0.332276,3.33243,6.04593,1.11713,50.0814,3500.0,-3009.906494140625
332.018,0.426281,3.63671,4.06011,1.77026,6.60665,3500.0,-3978.830078125
3763.62,0.704358,5.87733,8.05655,0.650793,1172.83,3500.0,-3109.85888671875
1951.46,0.576616,6.67811,7.39759,1.00639,323.177,3500.0,-3336.512939453125
2313.39,0.617394,5.51537,7.30137,0.939193,137.969,3500.0,-2923.34326171875
4543.55,0.817272,13.05535,17.81966,0.34892,3974.5,3500.0,-1901.62890625
2243.64,0.737607,7.79447,8.16346,0.80406,315.463,3500.0,-3371.936279296875
1404.3,0.600831,21.74744,22.01347,0.729541,1216.39,3500.0,-1558.8082275390625
3909.09,0.783783,7.91913,14.08186,0.601797,1842.08,3500.0,-2583.952392578125
2460.18,0.597299,4.63015,6.88816,0.861106,357.314,3500.0,-3012.759521484375
3107.75,0.788202,12.28213,12.59406,0.545278,809.802,3500.0,-2842.374755859375
505.709,0.277043,4.59211,4.73085,1.35571,44.7299,3500.0,-3980.80908203125
1017.29,0.393807,5.9614,6.63284,1.17037,372.639,3500.0,-3323.7421875
672.114,0.285873,3.67352,5.09475,1.24571,22.0154,3500.0,-3395.798583984375
948.916,0.41045,4.08147,5.36002,1.19228,37.5948,3500.0,-3509.39306640625
2196.96,0.689683,12.97785,13.36565,0.699764,786.156,3500.0,-2829.75537109375
396.384,0.186658,4.97409,5.57071,1.49019,151.934,3500.0,-3163.8447265625
1470.37,0.55732,8.91429,11.53447,1.13079,1129.73,3500.0,-2642.25830078125
2833.83,0.629158,5.20837,7.27997,0.741817,764.074,3500.0,-3424.103515625
1904.52,0.545863,11.1315,11.8011,0.728723,624.84,3500.0,-2638.32666015625
1393.78,0.48771,3.87196,6.11636,1.1964,133.666,3500.0,-3092.24658203125
2923.6,0.694645,7.77266,8.35305,0.75076,445.947,3500.0,-3386.2998046875
1851.94,0.636304,5.67313,7.35697,0.92614,132.903,3500.0,-3734.768798828125
2101.5,0.628915,4.63776,6.16462,0.899204,130.045,3500.0,-3318.286865234375
1216.27,0.455216,6.42473,8.69704,1.24311,279.924,4000.0,-2952.4482421875
3438.09,0.784474,8.5345,16.23244,0.615628,4842.76,4000.0,-2612.93212890625
662.048,0.249821,5.67629,7.40167,1.22102,270.296,4000.0,-3424.33203125
4574.15,0.847695,10.95663,15.44361,0.353837,5227.52,4000.0,-2111.671142578125
2350.41,0.568904,4.81318,9.8787,0.861126,1640.44,4000.0,-3010.787353515625
3950.84,0.780574,7.19935,14.50041,0.534302,2869.22,4000.0,-2579.529052734375
4059.59,0.723615,5.93588,7.7495,0.615626,934.151,4000.0,-3223.220703125
5191.91,0.85628,14.23238,17.69651,0.325148,5341.89,4000.0,-2163.646728515625
279.559,0.171054,3.44292,4.65433,1.41079,9.89499,4000.0,-3861.26513671875
6214.91,0.876889,11.16171,15.33368,0.300723,2105.79,4000.0,-2238.06201171875
4051.56,0.821037,9.72716,11.1681,0.484625,1386.38,4000.0,-2751.34716796875
5592.45,0.809915,9.12041,11.15601,0.394036,2845.04,4000.0,-2433.47216796875
845.297,0.219273,4.42518,5.18017,0.977715,77.7676,4000.0,-3011.94873046875
604.138,0.318318,3.39833,5.08104,1.24934,39.8451,4000.0,-3190.2265625
2574.03,0.588649,6.36142,7.94995,0.789252,249.753,4000.0,-2869.452392578125
2530.61,0.656639,5.61256,9.11963,0.811111,968.229,4000.0,-3281.65771484375
4341.28,0.85847,15.33451,20.6228,0.367077,6383.74,4000.0,-2001.8626708984375
422.025,0.252069,4.7696,4.8832,1.67327,17.0669,4000.0,-3700.751708984375
280.483,0.197637,3.37052,4.17113,1.46199,4.30249,4000.0,-3515.4765625
2249.27,0.586318,8.43976,8.84605,0.738886,497.573,4000.0,-2771.56201171875
2623.42,0.65326,6.23896,8.71408,0.781367,710.006,4000.0,-3200.58447265625
3072.39,0.76804,11.39839,11.75782,0.598624,669.979,4000.0,-3023.40625
1707.79,0.588226,4.44698,13.00223,1.02436,897.213,4000.0,-3246.645751953125
705.828,0.275827,5.07974,6.82918,1.20739,81.5553,4000.0,-3433.577392578125
1229.42,0.517362,3.8415,7.54446,1.28511,421.024,4000.0,-3097.76513671875
104.674,0.0937719,3.49545,6.64278,2.33813,33.885,4000.0,-2772.14892578125
631.457,0.477955,3.41399,7.35454,1.36598,108.099,4000.0,-3228.552001953125
3397.88,0.687808,6.82833,11.62168,0.678197,1303.62,4000.0,-2607.078369140625
347.08,0.18868,4.89338,5.40127,1.53119,44.7851,4000.0,-3736.935546875
438.449,0.248193,3.34365,5.32955,1.32526,37.2649,4000.0,-3463.773193359375
897.59,0.340356,5.59602,6.3216,1.19786,276.83,4000.0,-3274.382080078125
2633.52,0.696088,6.57332,10.2073,0.815768,1309.87,4000.0,-2851.60888671875
1161.96,0.459147,3.91309,5.70856,1.05709,140.247,4000.0,-3321.929443359375
1749.59,0.578274,7.77916,8.74387,0.918425,303.556,4000.0,-3277.848388671875
57.922,0.148474,3.55744,3.74056,3.01243,1.33525,4000.0,-3850.181640625
2631.5,0.749882,13.34163,13.57947,0.604972,715.527,4000.0,-2911.93115234375
883.267,0.453008,4.49928,5.03772,1.3129,40.2254,4000.0,-3729.9970703125
2648.08,0.779345,13.64704,13.84369,0.60936,761.589,4000.0,-2914.9853515625
720.688,0.426065,8.0177,8.60121,1.65341,235.621,4000.0,-2961.79931640625
723.07,0.291292,7.15392,7.90068,1.22627,91.3713,4000.0,-2757.4765625
973.886,0.436366,3.90286,5.20667,1.22621,47.1726,4000.0,-3449.8759765625
1395.99,0.474788,4.3691,6.64425,1.11259,618.72,4000.0,-3159.064453125
769.98,0.257183,4.36329,4.86728,1.19477,45.0156,4000.0,-3400.124755859375
3328.87,0.725197,6.85771,9.73557,0.673475,1450.6,4000.0,-2803.400634765625
1212.87,0.38175,3.90266,6.43917,0.961067,116.065,4000.0,-3283.201904296875
1273.21,0.474652,10.71047,11.10927,0.969481,246.855,4000.0,-2912.272705078125
2173.14,0.53012,3.95853,10.96942,0.828375,693.139,4000.0,-2827.0986328125
910.438,0.379921,7.02676,7.96427,1.3613,148.218,4000.0,-3045.97314453125
4948.11,0.783612,10.34118,11.89513,0.424933,1633.16,4000.0,-2466.589599609375
5678.0,0.886449,12.10366,15.24621,0.27971,4195.74,4000.0,-2095.700439453125
255.471,0.193821,3.45625,4.38837,1.43752,5.23775,4000.0,-3240.248046875
1430.13,0.467338,9.33521,9.65836,0.915483,228.831,4000.0,-3080.215576171875
3726.94,0.790337,9.44741,13.23024,0.536278,1398.66,4000.0,-2593.1083984375
964.964,0.427575,4.76281,5.19873,1.32821,36.8868,4000.0,-3569.105712890625
1632.15,0.466404,6.49563,7.39376,0.805202,127.173,4000.0,-3081.770263671875
2843.16,0.701279,5.56738,10.10542,0.803439,1252.21,4000.0,-2862.574462890625
3018.03,0.765348,7.19804,15.23505,0.693679,3987.41,4000.0,-2710.927978515625
1666.76,0.704942,7.88437,14.33636,1.10392,2965.44,4000.0,-2445.544921875
219.213,0.145734,3.70094,4.15476,1.73271,8.27648,4000.0,-4036.31494140625
2242.51,0.570637,4.73434,6.42533,0.894441,517.402,4000.0,-3149.946533203125
1796.43,0.592762,6.16317,8.1793,1.06142,892.255,4000.0,-3231.4091796875
5250.8,0.918676,17.16845,18.61303,0.234669,12670.1,4000.0,-1626.22998046875
901.943,0.440851,6.28705,6.5693,1.34242,105.94,4000.0,-3521.535888671875
820.464,0.469629,3.47769,7.54839,1.51106,170.857,4000.0,-3312.22509765625
5546.96,0.841394,12.56842,16.59127,0.334837,2515.5,4000.0,-2192.861328125
1303.49,0.532967,6.44348,8.92958,1.31326,1421.6,4000.0,-2936.85205078125
2361.43,0.598562,7.01676,8.85741,0.791394,1717.62,4000.0,-3195.093994140625
1344.78,0.428677,3.73328,7.46151,1.14766,234.271,4000.0,-2879.32568359375
272.949,0.207383,3.73285,4.44778,1.81287,10.2769,4000.0,-4227.134765625
2946.55,0.709362,5.58697,10.19414,0.792895,1287.62,4000.0,-2845.482421875
3100.77,0.702086,8.05973,11.19486,0.64985,2327.86,4000.0,-2791.6865234375
3433.15,0.662538,7.81311,8.7931,0.646236,431.959,4000.0,-2735.468017578125
3027.36,0.792538,13.68532,13.90311,0.520271,953.813,4000.0,-2695.385498046875
4187.88,0.818738,9.27939,16.51191,0.422742,4156.15,4000.0,-2197.165283203125
4862.76,0.830522,10.71027,14.99859,0.371226,2025.2,4000.0,-2330.214599609375
1160.3,0.423945,4.60805,5.69744,1.11717,166.205,4000.0,-3363.998046875
1342.48,0.702478,10.90331,11.59526,1.14284,408.94,4000.0,-3294.43310546875
923.293,0.362657,4.18627,4.85142,1.10587,24.5226,4000.0,-3492.963134765625
2101.83,0.62562,5.90068,6.74913,0.879864,149.342,4000.0,-3583.7900390625
3639.52,0.814094,11.51022,17.42762,0.512252,5258.35,4000.0,-2286.513671875
2244.42,0.590676,7.34963,8.5914,0.778277,1579.31,4000.0,-3045.228271484375
5937.75,0.824896,10.66197,11.93213,0.359315,1653.17,4000.0,-2377.4462890625
5727.75,0.913469,15.34369,22.07579,0.234732,11516.8,4000.0,-1777.079345703125
2037.25,0.573749,3.86389,11.17442,0.873067,635.974,4000.0,-2824.065673828125
949.978,0.394501,6.79542,7.46745,1.45536,146.289,4000.0,-3647.68359375
409.625,0.286468,4.89184,7.036,1.96918,109.725,4000.0,-3762.3203125
2014.35,0.495097,7.34321,7.85095,0.764776,212.995,4000.0,-2982.5947265625
5614.43,0.813774,8.75026,12.27296,0.398317,3036.37,4000.0,-2457.380126953125
1246.39,0.416702,5.43126,6.87973,1.06414,421.68,4000.0,-3224.260009765625
5589.3,0.828619,10.758,14.85992,0.358395,2457.94,4000.0,-2272.8212890625
4287.81,0.7907,7.22291,14.47479,0.502911,2956.81,4000.0,-2535.7470703125
3359.79,0.730307,7.44326,14.98593,0.586937,2045.37,4000.0,-2489.306396484375
3240.56,0.673931,7.29389,10.45413,0.639609,885.89,4000.0,-2714.191162109375
2891.29,0.646262,6.24388,8.11006,0.755566,335.518,4000.0,-3047.655029296875
1705.38,0.600577,8.43163,9.02587,0.993154,304.553,4000.0,-3159.61083984375
4985.15,0.843254,14.49379,17.94718,0.365667,4680.16,4000.0,-2216.99462890625
690.301,0.414856,3.30233,5.26953,1.6002,100.934,4000.0,-3363.20458984375
2677.63,0.606689,6.77102,8.51864,0.773849,422.133,4000.0,-2905.43212890625
6094.68,0.891502,12.74906,24.79642,0.260743,10320.0,4000.0,-1909.9488525390625
1642.92,0.566347,13.74276,13.8878,0.771944,448.954,4000.0,-2697.34130859375
2029.33,0.678733,8.16776,9.07182,0.849356,287.022,4000.0,-3526.22998046875
2222.33,0.719474,14.1729,14.41216,0.674456,917.022,4000.0,-2854.56494140625
190.234,0.151858,3.83842,4.73826,2.02697,9.26035,4000.0,-3463.036376953125
3257.46,0.750547,8.73896,9.90281,0.681786,803.002,4000.0,-2815.1435546875
3613.22,0.835592,13.59759,16.04961,0.532638,2597.78,4000.0,-2259.066650390625
814.718,0.343906,4.74628,5.85851,1.50944,98.7877,4000.0,-2909.3330078125
85.3371,0.119262,3.34472,4.36363,1.33145,4.29448,4000.0,-2303.5205078125
3890.77,0.777578,9.82647,11.52648,0.517619,2528.54,4000.0,-2717.459228515625
519.123,0.352174,3.74884,5.41805,1.619,22.3372,4000.0,-3339.70263671875
3761.75,0.736731,7.11807,9.98229,0.639117,641.918,4000.0,-3068.068115234375
2378.81,0.583847,7.49901,8.22785,0.802657,325.918,4000.0,-2877.0302734375
3586.78,0.745323,7.1213,13.01516,0.630267,1835.96,4000.0,-2666.494384765625
513.411,0.258316,4.25222,5.4944,1.44265,75.6731,4000.0,-3588.43408203125
878.772,0.365641,3.51565,5.64269,1.238,60.0403,4000.0,-2944.920654296875
307.68,0.218472,4.64903,5.42071,1.98766,50.6308,4000.0,-3029.449462890625
3563.66,0.72619,6.46471,14.49365,0.596186,1911.71,4000.0,-2538.740966796875
2178.77,0.631844,3.63474,9.40377,0.88427,769.0,4000.0,-3092.645263671875
1603.78,0.504194,4.93504,5.87921,0.969192,107.92,4000.0,-3280.426513671875
947.636,0.572474,6.57804,6.99375,1.60121,212.301,4000.0,-3759.444091796875
886.611,0.380638,4.19865,5.27667,1.22502,69.2316,4000.0,-3400.022705078125
624.247,0.296391,4.22858,5.80304,1.29481,73.1121,4000.0,-3468.72216796875
1242.22,0.380288,6.2318,6.49091,1.01196,198.144,4000.0,-3098.259765625
1653.31,0.53945,6.96724,7.84289,0.963477,201.416,4000.0,-3281.228759765625
1479.4,0.458869,3.92092,5.75711,1.15089,77.6536,4000.0,-3231.466064453125
1803.61,0.547736,9.23932,9.29161,0.833377,208.453,4000.0,-3051.89111328125
167.15,0.0967277,3.91091,5.34636,1.87115,13.239,4000.0,-3081.810302734375
3940.6,0.735014,9.17565,12.25719,0.535604,1137.06,4000.0,-2591.150634765625
534.792,0.225674,5.55363,7.06947,1.27767,96.2705,4000.0,-3089.54833984375
1688.49,0.589691,3.6901,10.75847,1.03208,635.377,4000.0,-3143.111328125
2452.57,0.652654,7.12658,8.05936,1.0056,327.649,4000.0,-2942.625244140625
528.813,0.31332,5.0794,5.74173,1.53621,70.3304,4000.0,-3666.69287109375
114.429,0.103596,3.48048,4.0475,1.65563,4.51168,4000.0,-3785.9482421875
943.592,0.410684,3.73711,6.208,1.18822,203.809,4000.0,-3232.82275390625
1929.06,0.607605,6.61794,6.95847,0.88669,111.987,4000.0,-3828.378662109375
828.958,0.351244,3.59798,5.10961,1.3083,41.6814,4000.0,-3429.70458984375
1451.37,0.693729,11.10285,11.791,1.07539,436.295,4000.0,-3171.181884765625
984.903,0.554738,8.8905,11.57421,1.54969,1129.93,4000.0,-2666.704833984375
2223.48,0.770567,8.28475,14.01366,0.883647,3254.16,4000.0,-2498.930419921875
1716.27,0.601059,4.83275,8.47968,1.11727,477.97,4000.0,-3130.26708984375
1410.81,0.433619,3.7919,5.09329,1.12696,32.7381,4000.0,-3051.642822265625
137.315,0.0717578,3.81185,4.83001,1.63677,12.5639,4000.0,-3243.40673828125
3193.04,0.805039,8.0507,16.29166,0.655394,5050.93,4000.0,-2625.21533203125
1136.03,0.457752,4.65628,6.49282,1.27097,454.74,4000.0,-3023.994140625
3432.64,0.740819,8.09575,11.37809,0.653102,2528.79,4000.0,-2901.405029296875
733.525,0.360088,4.05981,4.76483,1.22045,16.5212,4000.0,-3590.975830078125
1102.67,0.508116,5.13789,5.7368,1.18064,49.0533,4000.0,-3405.516845703125
1547.73,0.546767,8.75335,10.23813,0.972183,330.888,4000.0,-3070.045654296875
837.316,0.441762,3.49283,5.74125,1.35159,120.988,4000.0,-3160.41552734375
814.28,0.460533,5.537,5.92043,1.63684,127.047,4000.0,-3191.701904296875
3339.5,0.674775,9.23245,10.46043,0.55002,1067.58,4000.0,-2605.06201171875
4246.85,0.810941,12.49845,15.91164,0.456559,7630.82,4000.0,-2366.3603515625
1907.06,0.62544,7.85459,8.72764,0.932024,330.835,4000.0,-3325.653076171875
360.886,0.258631,3.5682,5.13571,1.54184,24.1975,4000.0,-3581.708251953125
334.709,0.139588,3.79024,4.41617,1.30275,15.2294,4000.0,-3132.07666015625
1355.88,0.553686,3.95854,8.46115,1.21451,386.816,4000.0,-3159.736083984375
2837.36,0.707029,5.70297,15.38728,0.677087,1486.81,4000.0,-2754.876953125
3183.51,0.784596,7.60715,15.6687,0.662458,4671.2,4000.0,-2778.497314453125
4838.43,0.900371,15.32844,24.51072,0.266676,11293.7,4000.0,-1676.390869140625
1131.55,0.441338,5.89668,7.1337,1.11809,189.699,4000.0,-3541.91845703125
926.587,0.362124,4.30975,5.11022,1.29304,82.3984,4000.0,-3294.302001953125
1572.52,0.468098,4.16248,5.1856,1.05249,138.094,4000.0,-3314.084228515625
461.922,0.212795,3.78367,4.90561,1.26804,20.0053,4000.0,-3148.243896484375
3465.02,0.712052,6.05581,7.8849,0.677875,889.124,4000.0,-3421.447265625
2833.83,0.704502,7.14235,9.13676,0.7872,748.17,4000.0,-2859.0361328125
4605.67,0.79421,9.21336,13.13245,0.426613,1741.4,4000.0,-2424.334716796875
4673.19,0.811573,11.93175,14.87237,0.410515,1900.36,4000.0,-2463.202880859375
1372.03,0.60597,21.54893,21.85263,0.733591,1206.91,4000.0,-1974.5350341796875
3051.13,0.843591,14.92764,20.64756,0.518314,6110.88,4000.0,-2153.14794921875
777.994,0.294901,3.63288,5.38427,1.19278,23.8714,4000.0,-3081.744873046875
3233.06,0.745803,8.56837,8.98965,0.638163,485.861,4000.0,-3121.175537109375
970.929,0.337016,4.36718,5.82051,1.21084,240.743,4000.0,-3249.519287109375
4845.69,0.809612,7.78408,12.08229,0.483628,1345.24,4000.0,-2456.25634765625
502.506,0.270464,3.5336,4.56582,1.22759,18.1173,4000.0,-3394.392822265625
1974.27,0.593302,6.37739,7.16526,0.905685,242.632,4000.0,-3235.802001953125
1355.74,0.551362,20.19678,20.49604,0.693698,1057.62,4000.0,-2119.6005859375
4879.76,0.786213,7.49214,8.8883,0.525603,1542.67,4000.0,-2914.8681640625
651.779,0.321329,3.77328,5.559,1.12138,41.245,4000.0,-4371.27685546875
5066.97,0.826735,9.51978,11.5897,0.412829,1437.93,4000.0,-2487.764404296875
126.887,0.116814,3.41865,5.28956,1.75558,16.683,4000.0,-2618.698486328125
787.383,0.361954,3.52023,4.70271,1.3504,79.0321,4000.0,-3477.985107421875
1539.53,0.509093,4.32837,6.03067,1.17106,223.223,4000.0,-3225.80810546875
1538.35,0.555357,3.57052,4.58556,1.08588,66.8083,4000.0,-3739.290771484375
1529.96,0.51324,7.78162,8.02034,0.922157,206.69,4000.0,-3318.493896484375
301.22,0.260641,3.39297,4.60788,1.44099,7.57343,4000.0,-3848.5224609375
1843.27,0.5669,4.55466,6.31442,0.990223,314.927,4000.0,-3658.29052734375
1071.73,0.531008,7.17553,7.23663,1.30222,206.019,4000.0,-3674.8193359375
2147.83,0.635434,5.64505,7.80513,0.886754,813.75,4000.0,-3334.327880859375
3603.11,0.767626,9.26697,12.33004,0.565545,1259.32,4000.0,-2643.770751953125
2192.07,0.709628,6.27497,12.62898,0.958175,2124.16,4000.0,-2638.024658203125
418.134,0.210408,3.77357,4.26796,1.16182,15.4639,4000.0,-3310.19970703125
3835.6,0.657503,5.48932,7.591,0.651257,475.512,4000.0,-2701.96044921875
2045.4,0.692123,7.15088,7.80058,0.848179,226.365,4000.0,-3775.082275390625
3459.78,0.74439,6.82523,12.48808,0.644485,1595.15,4000.0,-2759.494873046875
5512.76,0.847416,9.92934,12.45532,0.362386,5917.5,4000.0,-2369.998291015625
2466.92,0.704392,9.34081,9.78735,0.70663,406.165,4000.0,-3118.316650390625
2167.9,0.699535,9.26813,9.63601,0.785483,382.446,4000.0,-3120.17724609375
1219.3,0.622008,10.08887,10.76028,1.2749,328.899,4000.0,-3261.462890625
751.52,0.350028,3.39914,4.87042,1.11582,12.1623,4000.0,-2816.72412109375
1748.31,0.603952,6.41282,7.56807,0.930022,115.68,4000.0,-3797.00830078125
3097.87,0.64891,6.42131,7.56125,0.692925,832.802,4000.0,-3281.8203125
3383.28,0.720211,7.36693,15.29874,0.615216,1873.14,4000.0,-2595.997314453125
2085.46,0.610323,5.45896,7.75717,0.954451,1308.09,4000.0,-3068.737060546875
3822.46,0.87608,18.7176,19.22023,0.382997,8916.33,4000.0,-1860.0767822265625
913.781,0.505948,4.61396,5.61698,1.28221,45.2483,4000.0,-3526.711669921875
1142.82,0.43612,6.12201,6.79837,1.08392,141.059,4000.0,-3422.251708984375
5292.14,0.884256,13.86029,18.87098,0.282859,4716.29,4000.0,-1895.695556640625
3898.29,0.776235,12.01422,14.44217,0.491097,1737.79,4000.0,-2487.345947265625
3991.39,0.790377,7.76232,10.78409,0.570516,1283.64,4000.0,-2600.22705078125
1621.82,0.519337,3.57571,7.01044,0.976744,471.453,4000.0,-3382.95703125
5036.09,0.849697,9.94955,14.93622,0.381092,2047.62,4000.0,-2421.3818359375
957.055,0.384405,4.22748,5.53356,1.30848,66.9052,4000.0,-3167.899658203125
3405.23,0.670082,6.15805,7.87531,0.655103,663.678,4000.0,-2996.637939453125
3667.24,0.812837,9.07515,16.20843,0.573212,5260.93,4000.0,-2616.969970703125
1148.12,0.401816,3.5663,5.74252,1.0541,108.504,4000.0,-3461.66748046875
4066.04,0.791669,10.02077,13.91871,0.478627,2865.48,4000.0,-2496.27197265625
4161.76,0.833738,13.90423,20.34858,0.415088,5661.45,4000.0,-2237.4765625
5028.86,0.795943,9.56001,11.98321,0.437163,1345.55,4000.0,-2455.627197265625
5142.9,0.826176,10.77,13.33239,0.376373,3171.46,4000.0,-2324.874755859375
1879.37,0.590536,4.34545,7.29853,1.01363,418.317,4000.0,-3528.8515625
5430.44,0.867195,13.14236,16.67952,0.301156,3669.15,4000.0,-2118.682861328125
1938.31,0.66763,21.86014,22.18079,0.57039,1292.02,4000.0,-1889.159912109375
468.523,0.241415,3.94466,5.65493,1.29614,43.6783,4000.0,-3840.55615234375
1392.14,0.587705,18.50482,18.82425,0.782883,1063.53,4000.0,-2022.051025390625
3823.6,0.697215,5.64552,7.0509,0.667006,667.179,4000.0,-3266.688720703125
3130.01,0.650968,5.28486,7.35017,0.728958,731.351,4000.0,-3326.879150390625
1412.83,0.68013,12.31825,13.14573,1.20452,3047.79,4000.0,-2229.490234375
1006.05,0.372157,8.33006,8.81103,1.1114,120.929,4000.0,-2753.968017578125
1050.88,0.482239,5.6342,6.41321,1.19266,79.2134,4000.0,-3668.087158203125
2563.63,0.643195,6.45124,7.67105,0.825307,622.403,4000.0,-3315.080078125
3091.36,0.719629,7.6442,10.29439,0.761804,1500.33,4000.0,-2687.4404296875
3084.33,0.70026,8.22138,12.31343,0.657692,1231.01,4000.0,-2595.494873046875
2806.07,0.75423,6.42068,15.30996,0.727601,3922.88,4000.0,-2673.261474609375
