Acc. Surface Area [m^2/g],Void Fraction,PLD,LCD,Density,Channel Volume,Pressure [kPa],H_ads [kJ/mol],CO2 Uptake [g/g]
1427.79,0.48938,3.35162,7.85855,1.00675,438.368,5000.0,-3172.04833984375,342.16680908203125
681.879,0.32128,4.05279,5.1499,1.19767,42.1743,5000.0,-3424.86669921875,166.3153076171875
252.426,0.184231,3.58288,5.21982,1.28276,27.2517,5000.0,-3498.93359375,95.70620727539062
1410.81,0.433619,3.7919,5.09329,1.12696,32.7381,5000.0,-3075.56640625,249.83033752441406
3807.24,0.769199,8.61114,11.04927,0.588078,1850.6,5000.0,-2667.880615234375,934.5575561523438
949.859,0.460738,5.85322,6.57857,1.30833,204.764,5000.0,-3220.72900390625,223.50013732910156
1994.09,0.808384,16.9174,16.98679,0.680117,1359.99,5000.0,-2714.3935546875,872.7163696289062
137.315,0.0717578,3.81185,4.83001,1.63677,12.5639,5000.0,-3149.8974609375,27.16259002685547
1828.56,0.480532,4.65968,7.79878,0.999816,419.99,5000.0,-2950.7119140625,320.8971862792969
3453.31,0.759924,7.67728,10.94306,0.640348,600.314,5000.0,-2888.089599609375,886.154052734375
4207.5,0.741167,9.49198,12.53218,0.485003,1544.98,5000.0,-2543.598388671875,1058.37109375
5226.97,0.868834,14.55183,18.41924,0.326643,5773.68,5000.0,-2415.309326171875,1862.184814453125
791.174,0.347553,3.68854,5.36947,1.18469,62.5676,5000.0,-3395.65234375,199.54518127441406
3193.04,0.805039,8.0507,16.29166,0.655394,5050.93,5000.0,-2739.1005859375,890.3277587890625
697.277,0.413596,3.90702,5.36488,1.68101,43.2725,5000.0,-3172.79052734375,145.81576538085938
182.906,0.235908,4.79744,5.37236,1.59227,2.90039,5000.0,-2918.584716796875,87.40480041503906
3973.57,0.762276,11.13913,13.25308,0.568778,1059.84,5000.0,-2809.262939453125,977.5975952148438
702.023,0.317198,4.24273,4.85584,1.21588,47.3801,5000.0,-3236.6201171875,155.62989807128906
4787.83,0.820069,10.78559,12.30594,0.451397,7454.13,5000.0,-2600.80419921875,1279.922119140625
844.037,0.342577,4.26215,5.65089,1.14794,52.526,5000.0,-3357.99609375,189.402587890625
4274.92,0.793325,9.03432,10.85431,0.521351,1914.38,5000.0,-2735.008056640625,1095.8367919921875
210.409,0.168439,3.58883,3.98956,1.5248,3.55286,5000.0,-3979.4658203125,93.44829559326172
1278.9,0.46976,3.40783,5.33682,1.14404,115.925,5000.0,-3076.86279296875,293.1251220703125
5198.78,0.83419,9.88133,11.91692,0.382957,2833.83,5000.0,-2480.228759765625,1526.883544921875
1136.03,0.457752,4.65628,6.49282,1.27097,454.74,5000.0,-3158.600830078125,232.66232299804688
2521.9,0.560779,4.37771,6.13496,0.841019,283.74,5000.0,-3096.61865234375,435.8395690917969
1557.52,0.548512,8.64336,9.31858,0.928447,614.172,5000.0,-3335.748779296875,417.13555908203125
496.497,0.311599,3.3553,4.2324,1.00593,22.5977,5000.0,-3256.2197265625,219.9644317626953
3761.49,0.766112,7.86522,12.67368,0.574815,1526.55,5000.0,-2934.899169921875,967.5193481445312
2181.53,0.585496,6.71078,7.2645,0.84351,178.946,5000.0,-3549.190185546875,488.248291015625
597.555,0.373613,4.03728,5.53246,1.42939,22.3528,5000.0,-3620.519287109375,189.62066650390625
313.143,0.154412,4.20092,5.95905,1.3733,61.0637,5000.0,-3037.17041015625,55.6524543762207
5128.3,0.885982,11.39279,20.44884,0.319634,6531.8,5000.0,-2292.192626953125,1909.0830078125
2053.23,0.597751,9.50896,10.06636,0.785237,447.167,5000.0,-3002.50830078125,547.1773071289062
1898.45,0.605157,6.68077,7.49551,0.900808,115.797,5000.0,-3729.25634765625,514.7142944335938
5289.33,0.896555,15.28779,20.27847,0.268136,4797.94,5000.0,-2120.969482421875,2184.563720703125
1637.67,0.525873,10.55157,10.73937,0.901224,478.379,5000.0,-2752.54541015625,399.3118591308594
2395.22,0.633553,5.98779,7.19911,0.817277,490.649,5000.0,-3291.373779296875,538.2621459960938
3071.58,0.712837,7.72419,10.59626,0.708095,1459.46,5000.0,-2818.4404296875,722.3034057617188
2272.86,0.567877,6.87909,8.11511,0.863842,796.202,5000.0,-2867.33642578125,500.1508483886719
383.182,0.304549,3.63559,4.28084,1.80253,20.4479,5000.0,-2981.98193359375,121.95262145996094
3720.28,0.70731,8.65671,10.95734,0.576674,1068.74,5000.0,-2719.174560546875,870.0418090820312
764.127,0.381161,4.31093,5.74058,1.46424,117.179,5000.0,-3650.21142578125,174.29132080078125
3204.3,0.640016,7.03197,8.41173,0.719437,530.725,5000.0,-2902.424072265625,615.114013671875
1605.61,0.439131,4.71144,6.81504,1.07739,96.2676,5000.0,-2740.367919921875,256.4241943359375
2014.22,0.605066,7.58916,7.9709,0.84393,252.701,5000.0,-3461.6259765625,538.36474609375
2822.1,0.751597,7.21509,14.93881,0.704069,3754.53,5000.0,-2771.399658203125,757.0648803710938
142.316,0.116019,4.17486,5.09851,1.7354,15.3935,5000.0,-3555.685791015625,41.79224395751953
1382.28,0.60641,19.99507,20.31763,0.815338,1112.21,5000.0,-2180.7841796875,479.846435546875
1113.29,0.398503,4.39184,6.12145,1.04854,76.7535,5000.0,-3387.637451171875,251.2405548095703
1765.79,0.645761,4.94555,11.61949,1.11512,1867.88,5000.0,-2954.200439453125,420.3199157714844
750.233,0.315575,6.39249,6.91985,1.2385,48.2938,5000.0,-3117.848388671875,152.7223663330078
1808.33,0.601817,14.14401,14.4887,0.703873,674.153,5000.0,-2701.07421875,620.0639038085938
803.979,0.382224,4.88666,6.62847,1.49679,705.844,5000.0,-3080.795654296875,158.57220458984375
453.362,0.214965,3.64586,4.41264,1.43102,14.0842,5000.0,-3067.62548828125,102.20274353027344
1650.76,0.48708,4.71301,5.71046,0.991289,98.3347,5000.0,-3442.75537109375,333.8506164550781
3432.64,0.740819,8.09575,11.37809,0.653102,2528.79,5000.0,-2992.390380859375,828.6008911132812
607.094,0.267308,5.45854,7.04806,1.37397,66.9424,5000.0,-3149.3291015625,116.68440246582031
1024.65,0.395321,4.53336,6.0656,1.10757,144.175,5000.0,-3231.43212890625,220.64736938476562
2997.63,0.749009,12.37688,13.99075,0.605096,3311.64,5000.0,-2492.32958984375,876.2151489257812
565.102,0.289607,3.43575,4.82041,1.08083,40.9568,5000.0,-3078.667724609375,190.41380310058594
5378.2,0.820102,9.53287,11.8689,0.398722,2570.75,5000.0,-2512.456787109375,1437.22998046875
799.637,0.31185,4.10704,7.67906,1.20152,271.569,5000.0,-3097.40087890625,168.8299560546875
2203.27,0.690471,5.85596,13.96608,0.936945,1426.61,5000.0,-2733.505126953125,507.3926696777344
384.19,0.217751,5.31658,6.24429,1.61602,24.7632,5000.0,-2765.701416015625,75.85131072998047
573.8,0.226521,3.64705,5.77922,1.26978,91.5934,5000.0,-2918.486083984375,105.59725189208984
926.941,0.349174,8.69492,9.25574,1.09469,140.076,5000.0,-2660.6904296875,196.9585723876953
1415.52,0.453346,5.20145,6.35686,1.00315,91.1252,5000.0,-3141.296630859375,347.5030212402344
756.457,0.383132,6.41657,6.52935,1.37948,168.464,5000.0,-3356.24462890625,186.6612091064453
745.123,0.472166,3.59103,4.78029,0.989823,33.9877,5000.0,-3636.37353515625,315.0197448730469
4733.36,0.813911,9.51837,13.13164,0.44115,1771.76,5000.0,-2682.231689453125,1324.69384765625
632.53,0.298406,3.73697,4.14133,1.42377,15.1315,5000.0,-3369.734619140625,161.11758422851562
285.692,0.155003,4.52085,4.82319,1.5993,19.4721,5000.0,-3881.136474609375,79.24929809570312
2789.42,0.631787,5.47984,7.09963,0.797659,1116.11,5000.0,-3260.85498046875,555.3893432617188
219.275,0.213658,3.83652,4.2696,2.34621,6.14944,5000.0,-4211.35400390625,69.07600402832031
2638.03,0.708277,12.5689,14.07647,0.663464,1534.61,5000.0,-2683.58544921875,791.9176025390625
2179.28,0.720604,21.22525,21.47979,0.538517,1366.69,5000.0,-2330.077392578125,924.2264404296875
806.782,0.396035,4.11159,5.11388,1.27298,28.5701,5000.0,-3636.078369140625,212.9911651611328
3575.48,0.758931,8.25495,10.26356,0.619144,816.69,5000.0,-2733.875,860.7595825195312
4439.3,0.851035,13.06973,16.43045,0.374032,5504.58,5000.0,-2404.910400390625,1584.4886474609375
2854.18,0.778267,5.13478,15.72927,0.722792,2901.72,5000.0,-3006.407958984375,792.2096557617188
1201.28,0.524619,4.4273,5.23257,1.36812,108.517,5000.0,-3179.00341796875,274.5182189941406
556.355,0.297712,4.43745,4.93244,1.38782,69.5067,5000.0,-3430.4345703125,134.3755340576172
1453.91,0.574305,4.9019,8.48747,1.18626,420.089,5000.0,-3182.05712890625,347.7799072265625
776.928,0.295903,5.30029,6.1002,1.29586,94.0729,5000.0,-2940.20654296875,153.7727813720703
4026.55,0.773894,8.79848,12.5749,0.507008,1274.93,5000.0,-2692.12646484375,1092.610595703125
2051.1,0.579463,6.21637,7.42525,0.947745,403.532,5000.0,-2979.546875,443.19659423828125
2780.04,0.713763,8.62191,13.53169,0.708026,1938.09,5000.0,-2656.610595703125,712.728271484375
2201.62,0.633124,7.36997,7.90152,0.808394,259.504,5000.0,-3258.1162109375,591.9669189453125
1073.71,0.465953,4.88635,5.82903,1.14905,46.6527,5000.0,-3383.395263671875,207.82040405273438
4832.91,0.875405,13.95914,17.20886,0.340485,3132.78,5000.0,-2371.778076171875,1790.719482421875
3536.05,0.684984,6.52624,11.98523,0.618171,2029.09,5000.0,-2422.354248046875,748.3192749023438
191.43,0.13274,3.77962,4.09655,1.34637,6.10495,5000.0,-3986.530029296875,87.11093139648438
5367.19,0.83373,12.8274,16.25294,0.359024,2474.3,5000.0,-2433.279541015625,1636.95068359375
4072.85,0.799738,10.64756,15.40265,0.482637,2483.34,5000.0,-2589.824462890625,1190.8653564453125
567.463,0.302571,4.58239,5.05763,1.50361,34.8469,5000.0,-3461.15966796875,117.25875854492188
929.325,0.57213,6.53432,6.94732,1.63491,208.338,5000.0,-3634.04833984375,251.7850799560547
1346.84,0.467822,3.65518,6.48954,1.06895,340.303,5000.0,-3407.9033203125,304.2501220703125
1062.89,0.462052,4.06568,5.60671,1.17154,46.5399,5000.0,-3566.850830078125,264.9376220703125
295.776,0.177715,3.81425,5.99013,1.77721,45.1047,5000.0,-2990.157958984375,59.634586334228516
1256.33,0.538608,12.96723,13.45226,0.998662,371.346,5000.0,-2934.87646484375,406.6819763183594
2407.04,0.739628,9.3537,9.62417,0.727603,444.285,5000.0,-2961.952880859375,723.3148803710938
220.505,0.127431,3.40772,4.21813,1.75609,21.0594,5000.0,-3366.994384765625,54.267765045166016
4777.16,0.782525,12.92168,16.13409,0.368571,3277.35,5000.0,-2201.068115234375,1378.338623046875
4914.73,0.86702,10.02967,17.0513,0.369289,4473.85,5000.0,-2448.925537109375,1641.3468017578125
5367.27,0.837908,11.77854,15.84306,0.325956,3420.45,5000.0,-2299.381103515625,1720.108154296875
933.683,0.304567,6.46849,8.92786,1.10516,377.359,5000.0,-2690.357421875,170.76075744628906
203.359,0.160429,3.43066,4.18005,1.61298,8.96401,5000.0,-3816.2529296875,82.1171646118164
2699.74,0.591051,5.13886,7.17127,0.788871,671.834,5000.0,-3159.843994140625,515.4061279296875
3589.25,0.832875,10.46004,14.64195,0.533434,2916.53,5000.0,-2395.75390625,1105.9305419921875
5154.68,0.859318,14.35644,17.89084,0.322474,5753.12,5000.0,-2361.86083984375,1842.9959716796875
1268.66,0.520732,4.68729,5.11392,1.31434,122.751,5000.0,-3021.59765625,225.29637145996094
1719.83,0.492207,4.66622,7.37049,0.937034,309.504,5000.0,-3442.745361328125,371.26800537109375
733.525,0.360088,4.05981,4.76483,1.22045,16.5212,5000.0,-3475.40576171875,186.3035430908203
280.851,0.145227,3.73518,4.19981,1.24278,12.4229,5000.0,-3451.6962890625,103.60003662109375
5851.74,0.866192,10.92072,13.50709,0.341349,3228.36,5000.0,-2419.62890625,1784.917236328125
1019.78,0.358481,3.47571,4.73927,0.936217,15.8519,5000.0,-3808.319580078125,294.5218505859375
421.958,0.222218,3.67545,4.39535,1.37551,19.8453,5000.0,-3375.56689453125,103.36933898925781
1075.67,0.425925,8.47357,8.75642,1.13519,196.227,5000.0,-3286.207275390625,295.7773742675781
2898.91,0.664545,9.33193,10.07696,0.627704,846.258,5000.0,-3205.4873046875,800.7057495117188
2016.33,0.544343,6.91891,7.6463,0.945368,304.225,5000.0,-3443.330078125,457.3675231933594
4159.04,0.758288,9.71867,11.23518,0.501358,1441.41,5000.0,-2753.798828125,1077.2740478515625
1248.02,0.409684,4.29158,5.53176,1.2487,102.064,5000.0,-2889.152587890625,204.95632934570312
502.64,0.26501,3.53469,5.57478,1.44538,98.8383,5000.0,-3411.732177734375,116.53887176513672
788.743,0.452531,4.2155,4.60726,1.51776,20.2078,5000.0,-3793.259033203125,183.2493133544922
4326.42,0.776471,9.58021,10.72202,0.522724,1730.26,5000.0,-2663.47021484375,1041.8101806640625
983.883,0.425908,4.76231,5.94435,1.202,58.6591,5000.0,-3308.613525390625,242.87423706054688
390.905,0.209151,3.65672,4.69904,1.34563,28.703,5000.0,-3700.333740234375,109.39480590820312
1575.61,0.511806,7.33414,7.90949,0.894441,188.021,5000.0,-3481.8388671875,416.5206298828125
925.718,0.377464,8.55078,8.88668,1.14842,123.592,5000.0,-3213.431396484375,224.54698181152344
1372.12,0.506477,9.39832,9.79577,0.948635,182.024,5000.0,-3582.396484375,423.808837890625
436.257,0.23483,4.05133,5.18185,1.45565,40.8487,5000.0,-3728.731201171875,104.83592224121094
230.635,0.199321,3.59543,4.35298,1.66215,10.9965,5000.0,-3942.70751953125,82.47224426269531
4920.04,0.815331,10.51985,14.08166,0.413823,2170.0,5000.0,-2478.92041015625,1399.33251953125
2659.43,0.663557,4.1393,9.84645,0.825693,2669.27,5000.0,-3032.601318359375,583.7748413085938
777.985,0.341601,3.43138,5.89261,1.12356,61.1928,5000.0,-3444.0224609375,190.28897094726562
1846.92,0.498526,6.20684,8.68433,0.842878,1045.85,5000.0,-3118.8134765625,394.4769287109375
581.839,0.283018,6.7614,7.96195,1.61911,238.256,5000.0,-2892.09814453125,111.09822082519531
2246.68,0.654581,6.19015,9.15355,0.857736,374.424,5000.0,-3240.974609375,524.1854858398438
1895.23,0.658839,21.96447,22.07578,0.614052,1300.49,5000.0,-1977.20556640625,649.2158813476562
1879.65,0.521043,4.82576,6.59978,0.852697,370.0,5000.0,-3455.325439453125,421.3561096191406
4384.89,0.844175,15.14807,20.24329,0.372971,5984.42,5000.0,-2250.94873046875,1543.647705078125
1102.67,0.508116,5.13789,5.7368,1.18064,49.0533,5000.0,-3367.004150390625,233.88417053222656
4404.98,0.838887,11.90907,14.26164,0.445962,3717.85,5000.0,-2708.604248046875,1369.65478515625
1672.55,0.544984,5.92895,6.43887,0.933154,136.732,5000.0,-3367.2607421875,381.0762023925781
2897.34,0.726157,11.86807,12.68662,0.579455,1784.97,5000.0,-2803.928955078125,886.0477294921875
1397.34,0.462051,3.87384,5.85685,1.01732,84.6605,5000.0,-3383.638427734375,310.724609375
464.692,0.246351,4.34533,5.08846,1.43975,53.0117,5000.0,-3692.166015625,130.9967498779297
649.706,0.256466,3.74003,4.19624,1.29946,16.6585,5000.0,-3381.58935546875,135.1043701171875
1773.86,0.572763,6.22674,7.0045,0.949579,79.7894,5000.0,-3531.359130859375,448.10626220703125
1818.28,0.55146,4.16228,5.26297,1.06143,99.7915,5000.0,-3329.801025390625,343.66375732421875
1810.5,0.570276,6.05761,6.7066,0.915398,95.6583,5000.0,-3600.846923828125,435.62384033203125
3950.79,0.762091,9.87481,12.20012,0.538972,1265.37,5000.0,-2672.379638671875,1013.32177734375
6201.15,0.956994,23.34532,25.26145,0.125829,29275.8,5000.0,-1585.520751953125,3819.0869140625
909.094,0.353907,3.925,5.23959,1.34787,105.202,5000.0,-3269.251220703125,182.07791137695312
800.267,0.40507,3.85059,5.48546,1.35113,70.2273,5000.0,-3356.697265625,213.53977966308594
780.448,0.322049,8.69786,9.33619,1.17577,135.454,5000.0,-2704.608642578125,175.44427490234375
679.526,0.315806,4.50364,4.85141,1.26841,67.168,5000.0,-3022.19189453125,142.01348876953125
1397.17,0.558261,4.58453,9.46507,1.25672,1587.92,5000.0,-2923.085205078125,304.0231628417969
3587.88,0.81752,9.00478,16.2767,0.584063,5299.4,5000.0,-2693.363525390625,1035.3160400390625
1515.87,0.478319,5.67384,6.77716,0.893362,159.632,5000.0,-3294.8603515625,381.8128356933594
578.573,0.415171,3.82114,4.4126,1.3331,5.97359,5000.0,-3702.10302734375,214.98716735839844
849.25,0.397556,3.75881,4.61925,1.21842,41.9705,5000.0,-3620.567626953125,248.68247985839844
5424.24,0.890077,12.89471,19.45037,0.273651,4596.55,5000.0,-2182.673583984375,2178.571044921875
3139.58,0.709321,6.92793,8.13586,0.724747,572.136,5000.0,-3301.255859375,765.9265747070312
892.422,0.407548,5.05351,5.83426,1.20847,46.7674,5000.0,-3530.02294921875,222.3592071533203
1440.9,0.55902,5.03399,5.88765,1.11764,83.8176,5000.0,-3786.195556640625,377.84686279296875
480.065,0.171945,4.63267,6.21139,1.16645,67.3788,5000.0,-2755.754638671875,83.59346771240234
895.375,0.370052,3.90831,7.08003,1.31468,76.1831,5000.0,-2990.603759765625,194.88497924804688
1660.54,0.571573,6.51867,7.01321,1.00819,113.986,5000.0,-3518.809814453125,415.7548828125
1513.79,0.564269,6.0985,6.81031,0.980944,177.632,5000.0,-3467.931396484375,376.6236267089844
403.741,0.214405,4.9289,5.23922,1.29648,64.112,5000.0,-3659.782958984375,86.4211196899414
3548.82,0.806029,14.02384,20.1835,0.456196,5420.23,5000.0,-2358.578369140625,1243.097900390625
1547.73,0.546767,8.75335,10.23813,0.972183,330.888,5000.0,-2983.83984375,409.92596435546875
3607.21,0.694127,6.17544,7.55848,0.665079,664.374,5000.0,-3030.927734375,745.2554321289062
3423.02,0.805469,8.98136,16.23224,0.615725,5065.61,5000.0,-2802.330078125,973.47802734375
3618.34,0.741081,7.72802,12.31489,0.578577,1944.58,5000.0,-2713.677490234375,912.8992309570312
1747.28,0.62085,6.08505,8.90422,1.12209,460.127,5000.0,-2929.8466796875,395.3020324707031
1774.98,0.612073,6.40284,7.25825,0.967787,193.262,5000.0,-3286.648681640625,482.1077880859375
608.159,0.261122,5.05303,5.53017,1.43739,33.6452,5000.0,-3272.849853515625,118.17364501953125
2765.64,0.654248,6.62151,8.81841,0.821478,339.926,5000.0,-2907.26025390625,593.2369384765625
2641.41,0.642253,7.08686,8.31911,0.817365,305.454,5000.0,-3062.282470703125,595.607177734375
837.316,0.441762,3.49283,5.74125,1.35159,120.988,5000.0,-3377.931396484375,218.6483917236328
2434.89,0.664563,3.87044,11.2976,0.775887,1061.82,5000.0,-3080.4833984375,602.1264038085938
969.365,0.386594,3.70556,5.17491,1.03999,14.7032,5000.0,-3223.5869140625,206.60057067871094
4060.62,0.788574,9.46455,11.30006,0.517477,2704.48,5000.0,-2689.1328125,1082.2664794921875
1605.31,0.602022,4.9383,7.68882,1.16564,475.795,5000.0,-3105.049072265625,381.5578308105469
3467.85,0.733695,7.51209,9.05075,0.717836,1191.2,5000.0,-2803.731689453125,722.9171142578125
1394.93,0.449453,4.32511,5.45392,1.07217,98.4739,5000.0,-3359.25439453125,295.5422058105469
370.463,0.237761,3.36489,4.80675,1.27977,11.8725,5000.0,-3403.919189453125,103.0068359375
4990.42,0.818167,11.93545,13.35974,0.447844,1401.7,5000.0,-2546.516357421875,1271.0
1110.4,0.383456,5.6326,6.21503,1.0975,174.596,5000.0,-3225.56201171875,227.3204345703125
2930.05,0.66799,7.64589,9.33097,0.683014,521.553,5000.0,-3036.7421875,702.8983764648438
1581.29,0.549057,5.22278,7.43697,1.00209,481.898,5000.0,-3559.6396484375,384.785888671875
703.602,0.319755,8.02269,8.69073,1.38062,112.249,5000.0,-2890.20556640625,148.42947387695312
933.297,0.398756,7.24395,7.62408,1.29391,125.872,5000.0,-2768.877685546875,192.7471923828125
1609.85,0.511523,4.70183,6.70631,1.1491,543.626,5000.0,-2853.745361328125,298.9865417480469
2477.97,0.660766,8.53393,9.31018,0.761129,2061.17,5000.0,-3027.97265625,625.7794799804688
1794.43,0.554462,5.76061,6.96775,0.976671,469.386,5000.0,-3408.64208984375,418.74371337890625
3440.83,0.696681,7.74797,9.69701,0.649624,521.034,5000.0,-2843.6533203125,772.2950439453125
820.899,0.330209,7.15595,7.6395,1.28807,87.173,5000.0,-3171.75,178.4807586669922
60.3546,0.130936,3.89586,4.81718,2.02712,10.1786,5000.0,-3362.029052734375,61.38919448852539
4026.5,0.783754,9.0883,11.88072,0.496076,1517.83,5000.0,-2724.617919921875,1103.0380859375
2826.73,0.613506,8.78089,9.16237,0.687722,504.412,5000.0,-3009.873779296875,664.3390502929688
814.28,0.460533,5.537,5.92043,1.63684,127.047,5000.0,-3285.48193359375,165.2131805419922
3586.51,0.686655,9.09053,10.16578,0.557252,846.707,5000.0,-2711.949462890625,859.9559326171875
450.804,0.220118,3.56466,4.96138,1.3433,45.598,5000.0,-2815.069091796875,103.21721649169922
150.388,0.126828,3.31062,4.02418,1.45564,1.91199,5000.0,-3396.197265625,73.25621795654297
2112.73,0.616103,6.25178,7.33807,0.937472,733.331,5000.0,-2875.865234375,496.61676025390625
3339.5,0.674775,9.23245,10.46043,0.55002,1067.58,5000.0,-2708.417236328125,840.1132202148438
1288.0,0.428058,3.80052,5.57901,1.04111,357.372,5000.0,-3205.787841796875,275.11773681640625
3492.09,0.8178,13.9177,20.26541,0.470674,5655.38,5000.0,-2229.76611328125,1180.3712158203125
1100.1,0.529673,3.80639,4.35313,1.3636,84.1229,5000.0,-3669.677001953125,286.2318115234375
2428.28,0.546463,6.58409,8.40449,0.821345,1041.19,5000.0,-2702.03564453125,437.5532531738281
931.935,0.535775,19.31243,19.62367,1.01515,983.456,5000.0,-2255.09619140625,349.2263488769531
